23.114748|33.380638
23.456551|32.158390
22.335012|35.838863
22.660791|40.195316
22.930494|41.461815
23.128099|41.425194
23.325705|41.232929
23.483253|41.429771
23.611429|41.324482
23.752956|41.532005
23.907835|41.667812
24.038681|41.672390
24.193562|41.841763
24.348440|42.241550
24.548714|42.049286
24.674219|42.185093
24.815748|42.116425
25.032043|42.130161
25.200275|42.374302
25.384527|42.372776
25.440605|42.475014
25.654230|42.597084
25.809109|42.626080
25.993362|42.635235
26.164263|42.786297
26.335165|42.793926
26.532768|42.827496
26.676966|42.858013
26.831846|42.972458
26.914625|43.150990
27.098879|43.074692
27.229725|43.247120
27.328527|43.233387
27.427328|43.523308
27.552834|43.627071
27.707714|43.765926
27.737087|43.828487
27.894636|44.158085
28.065538|43.965820
28.164339|44.109253
28.276493|44.213017
28.420691|44.251163
28.519493|44.643322
28.687725|44.588387
28.687725|44.844738
28.786526|44.855419
29.042877|45.011063
29.058899|45.279621
29.072252|45.505455
29.171053|45.609215
29.296558|45.847256
29.355307|45.888458
29.470131|46.016632
29.654383|46.059357
29.779888|46.144810
29.835966|46.240940
29.865339|46.713970
30.036240|46.501869
30.121691|46.961166
30.191120|47.226673
30.375372|47.016098
30.404745|47.444878
30.532921|47.551689
30.575647|47.975891
30.661097|48.268864
30.872053|48.169682
30.842680|48.133060
30.914778|48.174259
30.928129|48.978409
31.157778|48.737316
31.184481|49.135578
31.368734|48.957047
31.598383|49.079117
31.638437|49.387352
31.795986|48.902115
31.993591|49.185932
31.921492|49.710842
32.022964|49.587242
32.065689|50.012970
32.220570|50.064850
32.431526|49.811550
32.519646|49.871059
32.532997|50.188450
32.492943|50.508888
32.348743|51.125355
32.233921|51.898987
32.036316|52.436104
31.852064|53.328754
31.638437|54.082550
31.552986|54.833294
31.467537|55.374989
31.496910|55.620659
31.480888|55.881592
31.496910|56.124207
31.667810|56.023499
31.836042|55.757992
31.993591|55.593193
32.108414|55.768673
32.220570|55.094223
32.220570|55.796139
32.164494|56.375984
32.022964|57.108414
31.921492|57.648586
31.852064|58.243687
31.795986|58.725872
31.822691|58.826580
31.894789|59.028000
32.022964|58.870831
32.079041|58.931870
32.095062|58.913559
32.022964|59.678036
31.865416|59.891663
31.766613|60.839245
31.753262|61.348896
31.836042|61.333637
31.852064|61.136799
31.950867|61.530479
32.052338|61.654079
32.151142|61.347370
32.121765|61.942474
32.036316|62.378883
31.921492|62.937363
31.822691|63.596550
31.852064|63.834591
31.894789|63.718624
32.006943|63.942932
32.065689|63.846798
32.079041|64.084839
32.006943|64.502937
31.836042|65.197220
31.723888|65.931183
31.737240|66.355385
31.822691|66.392006
31.934843|66.236359
32.036316|66.205841
32.022964|66.420998
32.108414|66.359962
32.095062|66.602577
31.977570|67.148849
31.921492|67.568474
31.852064|68.192566
31.908140|68.342110
31.934843|68.435188
32.052338|68.342110
32.121765|68.346687
32.108414|68.439766
32.065689|68.982986
31.964218|69.362938
31.908140|69.985504
31.921492|70.101471
31.977570|70.307472
32.079041|70.328835
32.164494|70.160980
32.193867|70.278481
32.121765|70.673683
32.052338|71.248947
31.852064|71.821167
31.753262|72.526131
31.737240|72.875565
31.795986|72.843521
31.908140|72.793167
31.993591|72.532234
32.006943|72.722969
32.095062|72.805374
32.079041|72.700081
32.036316|73.081558
31.894789|73.694969
31.894789|74.019989
31.878767|74.316017
32.006943|74.064240
32.095062|73.990997
32.052338|74.261086
31.977570|74.787521
31.878767|75.239182
31.908140|75.356682
31.950867|75.431450
32.121765|75.115585
32.135120|75.175095
32.177845|75.307854
32.151142|75.486382
32.006943|75.779358
31.934843|76.583504
31.852064|77.091629
31.809338|77.347984
31.809338|77.586021
31.921492|77.528038
32.079041|77.207596
32.135120|77.047379
32.151142|77.051956
32.052338|77.505150
31.921492|78.168915
31.852064|78.620583
31.822691|78.915085
31.908140|78.771652
31.964218|78.928818
32.079041|78.538185
32.151142|78.480202
32.249943|78.292519
32.052338|78.915085
31.950867|79.504082
31.908140|79.729912
31.894789|79.993896
31.894789|80.204468
32.052338|79.940491
32.207218|79.485771
32.135120|79.519341
32.036316|79.926758
31.908140|80.553902
31.822691|81.028458
31.809338|81.188675
31.878767|81.234451
31.977570|81.075760
32.052338|80.737007
32.207218|80.447090
32.249943|80.254829
32.108414|80.854507
32.052338|80.993362
31.964218|81.657127
31.795986|82.172882
31.836042|82.293434
31.921492|82.159149
31.934843|82.163727
32.079041|81.925690
32.193867|81.551842
32.121765|81.542686
32.065689|81.994354
31.964218|82.169830
31.964218|82.270546
31.908140|82.650490
31.934843|82.722206
32.036316|82.206451
32.079041|82.346840
32.079041|82.273598
31.993591|82.572670
31.908140|82.888535
31.977570|82.897690
32.022964|82.769516
32.065689|82.655067
32.095062|82.452126
31.993591|82.827499
31.908140|83.218124
31.950867|83.248642
32.022964|83.056381
32.095062|82.891586
32.095062|82.827499
31.993591|83.002975
31.921492|83.578239
31.894789|83.717094
31.993591|83.405815
32.135120|82.955673
32.151142|82.767990
32.177845|82.749672
32.095062|83.028915
31.964218|83.472954
31.865416|83.985657
31.878767|84.023804
31.950867|83.987183
31.977570|83.620964
32.121765|83.202866
32.164494|83.074692
32.193867|82.970932
32.164494|83.028915
32.079041|83.337151
32.022964|83.477531
31.809338|84.306099
31.638437|84.933243
31.654459|84.971390
31.710537|84.751663
31.865416|84.466316
32.052338|83.880371
32.006943|83.811707
32.052338|83.593498
31.934843|84.031433
31.908140|84.242004
31.894789|84.248108
31.934843|84.040588
32.065689|83.817810
32.108414|83.802551
32.164494|83.533989
32.036316|83.820862
31.950867|84.261848
31.852064|84.527351
31.795986|84.864578
31.894789|84.719612
31.934843|84.594490
32.052338|83.932251
32.079041|84.022278
32.095062|83.944458
32.036316|84.065002
31.894789|84.475471
31.852064|84.773026
31.795986|84.946976
31.822691|84.901199
31.894789|84.783707
32.065689|84.420540
32.052338|84.397652
32.108414|84.086365
32.036316|84.339668
31.977570|84.623482
31.822691|85.244522
31.836042|85.175858
31.977570|84.870682
32.079041|84.342720
32.065689|84.328987
32.079041|84.370186
31.977570|84.632637
31.977570|84.751663
32.006943|84.715034
32.052338|84.435799
32.065689|84.246582
31.964218|84.802017
31.908140|84.975967
31.934843|84.975967
31.993591|84.811172
32.052338|84.562447
32.177845|84.187073
32.095062|84.328987
32.036316|84.740974
31.878767|85.259789
31.809338|85.349815
31.852064|85.661095
31.836042|85.313194
31.993591|84.946976
32.006943|84.951553
32.065689|84.701302
32.022964|84.727242
31.993591|84.820328
31.934843|85.120926
31.964218|85.267418
32.006943|85.003433
32.052338|84.580757
32.065689|84.701302
32.006943|84.759293
31.964218|84.974442
31.822691|85.598534
31.822691|85.662621
31.964218|85.227737
32.006943|84.841690
32.108414|84.614326
32.151142|84.380867
32.006943|84.924088
31.809338|85.340660
31.809338|85.615318
31.779964|85.761810
31.865416|85.410851
31.878767|85.505455
32.095062|84.673836
32.151142|84.571602
32.207218|84.242004
32.052338|84.681465
31.894789|85.166702
31.723888|86.054779
31.710537|86.068512
31.865416|85.711449
31.977570|85.149918
32.079041|84.914932
32.177845|84.495308
32.177845|84.440376
32.065689|84.765396
31.964218|85.300987
31.878767|85.578697
31.852064|85.825897
31.934843|85.429161
32.079041|84.869156
32.121765|84.727242
32.022964|85.026321
32.006943|85.159073
31.908140|85.529869
31.723888|86.088348
31.737240|86.120392
31.766613|86.265358
31.921492|85.561913
31.993591|85.337608
32.151142|84.797440
32.348743|84.397652
32.263294|84.402229
32.164494|84.774551
32.108414|84.914932
31.921492|85.607689
31.822691|85.871674
31.822691|85.944916
31.836042|86.083771
31.934843|85.465782
32.036316|85.221634
32.135120|84.719612
32.108414|84.869156
32.108414|85.030899
31.993591|85.381859
31.836042|85.848785
31.852064|85.999847
32.006943|85.548180
32.052338|85.314720
32.052338|85.314720
31.977570|85.424583
31.878767|85.786224
31.836042|86.037994
31.908140|85.986115
31.964218|85.674828
32.151142|85.152969
32.233921|84.765396
32.233921|84.910355
32.233921|84.820328
32.065689|85.456627
31.977570|85.694664
31.809338|86.494240
31.795986|86.518654
